label,label_name,path,landmarks
0,paper,dataset_reel\paper\Ih5Z5Z3xFZ17IcZS.png,"[1.00205175 0.06400393 0.         0.69998271 0.41487905 0.
 0.67030197 0.90025737 1.5214205  0.7994232  1.23887416 1.52529557
 0.9502392  1.47019268 1.55384969 0.72159981 1.02183428 0.88305677
 0.96737812 1.3780082  0.90611262 1.14902236 1.50570474 0.89698334
 1.29540585 1.57079633 0.88191694 0.73944356 0.88137577 0.57650664
 0.93507026 1.24852956 0.65698896 1.10965568 1.40267366 0.67142297
 1.247351   1.48754026 0.66815883 0.77062399 0.75999176 0.29375341
 0.88941559 1.09415225 0.39513522 1.00926531 1.30269746 0.4401297
 1.13120442 1.42162073 0.46473204 0.80182094 0.66948721 0.04105712
 0.83534051 0.97462561 0.08064751 0.89455802 1.16135858 0.11004871
 0.97059196 1.27274249 0.14299115]"
0,paper,dataset_reel\paper\IkSLcJtq4O6iBmE4.png,"[0.9136502  1.57079633 0.         0.44422983 1.18227545 0.07598516
 0.44465294 0.46022501 0.96443668 0.75515343 0.42920466 0.
 1.07761716 0.38185939 1.42456683 0.5522678  1.27520616 0.97661416
 0.80098476 1.09944968 1.32919533 1.00056122 1.00203663 1.4558464
 1.15985884 0.95130284 1.50763281 0.76977617 1.258889   0.72522566
 0.92476231 1.16496109 1.09471776 1.07537716 1.07614673 1.23948134
 1.22281075 1.0072278  1.31471918 0.99526687 1.2080697  0.55962411
 1.07605087 1.12126963 0.86478466 1.17315923 1.05573149 1.01936778
 1.27189881 0.99944001 1.1286801  1.21449101 1.14517436 0.44165052
 1.28464369 1.02576869 0.66047829 1.36113121 0.94401376 0.78929717
 1.43481332 0.87486723 0.90884741]"
0,paper,dataset_reel\paper\IKy6sz5i68TYNJH6.png,"[0.63880762 1.49239142 0.         0.99190063 1.26179882 1.39722459
 1.17994715 1.10556595 1.24777446 1.31662661 0.95430164 1.10993904
 1.45815053 0.81509363 0.99942358 0.91471549 1.37356353 0.93698722
 0.98173534 1.323514   0.64687996 1.05148835 1.26873497 0.49142309
 1.11340224 1.23064705 0.38039666 0.73460336 1.41439624 0.81519157
 0.84143045 1.52865586 0.4553438  0.93800628 1.54354949 0.2892345
 1.01859107 1.51380657 0.18276625 0.57940413 1.41345397 0.69420483
 0.72541093 1.52432335 0.33341196 0.82819427 1.57079633 0.18533824
 0.91729763 1.55008536 0.08769649 0.44740765 1.3270562  0.58711783
 0.57924186 1.40555402 0.21739712 0.67735255 1.42550094 0.08116078
 0.76847282 1.3956727  0.        ]"
0,paper,dataset_reel\paper\IlrxPx0XNL2QslmW.png,"[1.14593454 0.51019316 0.         1.20338857 0.87830856 0.14341737
 1.22769321 1.02845303 0.31433166 1.18356364 1.09635761 0.50068109
 1.23313    1.19914099 0.59798829 1.019309   0.98562673 0.59186814
 1.01301534 1.24828369 0.85578115 1.05363581 1.39657952 0.98670941
 1.10910528 1.47834263 1.08407685 0.83052525 0.88485171 0.781878
 0.87663431 1.21573213 1.0556696  0.9600834  1.4132904  1.1792733
 1.05107212 1.52243037 1.26141916 0.67514088 0.78530783 1.00942238
 0.73465915 1.21607651 1.25756412 0.83448122 1.45606111 1.35474679
 0.94046946 1.57079633 1.41262512 0.54540326 0.68722491 1.34333596
 0.57088609 1.1809097  1.51845244 0.66039766 1.38319802 1.55121378
 0.75357471 1.46176336 0.        ]"
0,paper,dataset_reel\paper\IQsx834hZ2POqopO.png,"[1.41421356 0.78539816 0.         0.98040862 0.68789549 1.5616705
 0.72253196 0.55983575 1.17991892 0.6297511  0.61726129 0.52420849
 0.58379248 0.78106288 0.         0.76898064 0.84000852 0.86611009
 0.71463912 1.22109312 0.34236666 0.79748144 1.43439167 0.15154131
 0.90145567 1.52440468 0.05010667 0.91401598 0.99315198 0.9541109
 0.84254116 1.28087622 0.50052988 0.91342174 1.46335219 0.27716978
 1.01149381 1.55033528 0.14951269 1.04953086 1.10194054 1.03850081
 0.95119763 1.32838825 0.6752887  0.97761139 1.49439004 0.46828949
 1.0374251  1.57079633 0.33030426 1.18408233 1.18690856 1.11400783
 1.09366457 1.34569375 0.87919854 1.07652289 1.4227888  0.72842684
 1.08869422 1.45099729 0.6062498 ]"
0,paper,dataset_reel\paper\ISW7mRK3Wu6ik0eH.png,"[1.41822998 0.78822616 0.10625795 1.04704397 0.78046355 0.
 0.79098579 0.7012054  0.18040564 0.67377556 0.67743298 0.65677886
 0.58982145 0.73894832 1.11578283 0.72429373 0.9604807  0.67572895
 0.68670349 1.27724575 1.21880819 0.77508805 1.43822652 1.44687117
 0.88358838 1.51909725 0.         0.89076058 1.04623226 0.68553374
 0.82546639 1.32325811 1.13434428 0.90026734 1.4849263  1.36772668
 0.9977509  1.57079633 1.50296309 1.04486656 1.08685275 0.6473724
 0.9578676  1.26467691 0.99742638 0.97792694 1.39805004 1.19987722
 1.03183452 1.47668776 1.33987147 1.17825382 1.11197861 0.58837002
 1.08469151 1.2632058  0.82697455 1.07290834 1.35337158 0.9727017
 1.08875503 1.3966672  1.09160755]"
0,paper,dataset_reel\paper\IXh9BTFQQ6AIaBpr.png,"[1.00242706 0.06960115 0.         0.79872563 0.39939174 0.
 0.83526748 0.76516311 1.35895133 0.95480833 0.9764728  1.18645188
 1.07717854 1.13713096 1.14778636 0.80584247 1.01335779 0.97583291
 1.0230188  1.38154264 0.90883154 1.18811503 1.49640963 0.88313577
 1.31843257 1.54911685 0.86124565 0.77659044 0.95455723 0.71307964
 1.00812138 1.35254125 0.75118874 1.19342521 1.48347675 0.7572223
 1.34232183 1.5436446  0.75770796 0.75833606 0.89921963 0.44553022
 0.9469966  1.30025634 0.58903422 1.1174863  1.48227599 0.63793587
 1.27050481 1.57079633 0.66472132 0.75006404 0.85272961 0.1682979
 0.83401421 1.24386085 0.36561275 0.94624679 1.42007936 0.45069266
 1.06830212 1.50031066 0.51254822]"
0,paper,dataset_reel\paper\IxQ1CVKgnpiD0HfY.png,"[1.00135013 0.05193486 0.         0.8011711  0.59943373 1.53212785
 0.92041737 0.96467414 1.34799378 1.04511477 1.11227812 1.19302537
 1.17885063 1.2245445  1.12392785 0.90736465 0.99472615 0.99560786
 1.06454083 1.32021578 0.87549989 1.18753936 1.457782   0.82327005
 1.28724376 1.52403727 0.7826616  0.81457492 0.88306605 0.74160715
 0.99084085 1.26729984 0.70732258 1.13819646 1.4489732  0.67933285
 1.26505064 1.5432319  0.65870985 0.74508405 0.78518273 0.41779981
 0.88839139 1.20281782 0.5169945  1.01797031 1.44418094 0.54077111
 1.14566052 1.57079633 0.55410596 0.7081478  0.7316967  0.
 0.74789238 1.13371402 0.2165814  0.83412317 1.32307179 0.30264907
 0.93430561 1.40346537 0.36552171]"
0,paper,dataset_reel\paper\j8dvLhkeL92SpOGj.png,"[1.51522691 0.85002128 1.07258792 1.18263598 0.87819786 1.40629491
 0.9366714  0.87456869 1.53530157 0.73703094 0.81958434 1.47597563
 0.56377179 0.76739323 0.         0.79665947 0.9363002  1.07186954
 0.50862133 1.11389911 0.72795534 0.41479864 1.30442276 0.40035435
 0.40650179 1.43998049 0.09965448 0.93666658 1.0484481  0.7897778
 0.70211589 1.25707106 0.46900102 0.63381206 1.44860386 0.21095488
 0.63897611 1.57079633 0.         1.09623697 1.13845156 0.66682704
 0.90520777 1.32141719 0.41595252 0.83712138 1.47541095 0.23748819
 0.82542329 1.56336232 0.08766117 1.25549722 1.20538923 0.60988264
 1.12611561 1.34996276 0.44607252 1.0645364  1.42244088 0.33926662
 1.03732703 1.45109031 0.24156588]"
0,paper,dataset_reel\paper\jAh36hlZLpECSBHp.png,"[1.49693573 0.83923625 0.45620467 1.4636044  1.00895031 0.77671771
 1.37300294 1.09293907 0.96177515 1.20372843 1.11814262 1.06540145
 1.04183692 1.15171836 1.13483158 1.012527   1.00828504 0.90624114
 0.71336488 1.16381648 1.11315074 0.56137162 1.34019006 1.30008239
 0.47835589 1.47626166 1.49303584 0.86246389 0.96122522 0.68485697
 0.55204711 1.05515717 0.91686734 0.38308125 1.23291776 1.20886615
 0.30083428 1.44475892 0.         0.78152529 0.97221632 0.40953167
 0.46163646 1.06654224 0.51864581 0.27070253 1.26755359 0.69136636
 0.15855052 1.57079633 1.04006453 0.76065077 1.04889897 0.14140729
 0.51569812 1.17152808 0.0774176  0.3873501  1.20356202 0.04326132
 0.29288807 1.13699627 0.        ]"
0,paper,dataset_reel\paper\JApmimWQx0vFx1qw.png,"[1.42687756 0.79423456 0.18745577 1.38371314 0.97064069 0.59204734
 1.32093362 1.05607497 0.8282765  1.22108799 1.08560392 0.99262045
 1.20356216 1.14781476 1.14611254 1.02503269 1.01559738 0.85999561
 0.86534632 1.21343734 1.16300365 0.82247094 1.34695135 1.34047316
 0.81146512 1.41512038 1.47790906 0.8419649  0.94026389 0.65332536
 0.66301249 1.13268374 1.08583326 0.62539485 1.33715605 1.36879882
 0.6369372  1.46987447 0.         0.73240046 0.9160907  0.34230016
 0.49090159 1.0830942  0.8093854  0.4176295  1.36990324 1.19211751
 0.42917304 1.57079633 1.48555026 0.6966343  0.97411457 0.
 0.44983596 1.05668961 0.19841967 0.33827602 1.0921724  0.48309328
 0.28851121 1.07883116 0.85740153]"
0,paper,dataset_reel\paper\jaxChUvakWAN9eTs.png,"[1.49401597 0.83748043 1.12185446 1.32212649 1.04100303 0.8901198
 1.1872848  1.18421384 0.71658641 1.09466047 1.32415686 0.55680833
 1.1027241  1.49559952 0.4289208  0.9116271  0.95044784 0.72754998
 0.59507121 1.06145012 0.55404444 0.39825291 1.26496744 0.36909728
 0.28215269 1.57079633 0.11742447 0.85025592 0.86665205 0.92967756
 0.50470477 0.86197099 0.79967688 0.27668367 0.91060544 0.56942364
 0.13168346 1.10791542 0.         0.8376722  0.85083352 1.16161796
 0.51550821 0.80313095 1.14870526 0.29743521 0.77284557 1.10529299
 0.14604905 0.57846947 0.93549078 0.85722475 0.9017717  1.34720799
 0.58310051 0.92764237 1.41069275 0.41728833 0.93365804 1.48216182
 0.29606267 0.85494833 0.        ]"
0,paper,dataset_reel\paper\JbnPCQTbu7AS9jvo.png,"[1.62504225 0.9079428  0.89576503 1.45308008 1.07361033 0.67133569
 1.26563398 1.14270571 0.52795645 1.03598591 1.15814853 0.44030321
 0.84186785 1.20154145 0.33245212 0.95120658 1.06157084 0.61431115
 0.57381146 1.17548032 0.45991284 0.38008319 1.33739421 0.27833807
 0.25884391 1.5205621  0.         0.895471   0.98213692 0.83770616
 0.48128718 1.03871121 0.76680674 0.23110314 1.1615574  0.64158254
 0.07161875 1.57079633 0.10569374 0.90686393 0.95543953 1.06012608
 0.52830044 0.9595867  1.13515218 0.29260129 1.00359959 1.24087386
 0.13315421 0.99683143 1.54369097 0.9617294  0.97444199 1.2311441
 0.66077446 1.02389032 1.33735603 0.49238346 1.04320469 1.44009781
 0.37367835 0.99409649 0.        ]"
0,paper,dataset_reel\paper\jCTsslbOLn04znvK.png,"[1.26048057 0.65450691 0.         1.26933721 0.9243379  0.17720277
 1.24265755 1.04641834 0.3773695  1.18886172 1.11911159 0.56370635
 1.21161207 1.22118985 0.68629339 1.03821351 0.98966391 0.63098013
 0.971567   1.23763878 0.96072223 0.99888519 1.40337155 1.13615295
 1.05397407 1.49543995 1.25804362 0.8668417  0.91042299 0.71675376
 0.8444509  1.20308726 1.11120946 0.91245683 1.4199752  1.30329855
 1.00730274 1.54085636 1.42536973 0.71065196 0.82835266 0.76906613
 0.6979727  1.19375107 1.23349265 0.78054965 1.44799045 1.41914563
 0.88706209 1.57079633 1.529736   0.56069276 0.72322151 0.78370715
 0.50761192 1.13572612 1.29308741 0.58045216 1.36954327 1.4712388
 0.67665003 1.4635772  0.        ]"
0,paper,dataset_reel\paper\JDZ86cNk15r0NTi6.png,"[1.7252641  0.95253231 0.79133389 1.37925944 1.01599714 0.54915402
 1.10740293 0.99153255 0.37038198 0.91207847 0.91305404 0.36390352
 0.7807826  0.85994561 0.35903159 0.86374052 1.10107528 0.59268231
 0.4686616  1.22669784 0.48618024 0.2673764  1.36076293 0.34377349
 0.12662899 1.57079633 0.         0.94046009 1.08767751 0.84828697
 0.50307432 1.14511735 0.87872819 0.25982183 1.20055585 1.00824092
 0.0973746  1.28730386 0.         1.05906605 1.08941088 1.00165481
 0.68383542 1.0949779  1.10971246 0.44850913 1.1553483  1.26848926
 0.29419141 1.24446419 1.54385022 1.18675937 1.10491494 1.0819274
 0.89298364 1.1474151  1.18169685 0.71882642 1.18560995 1.27823141
 0.59073308 1.19214774 1.39416685]"
0,paper,dataset_reel\paper\Je4YZuaXlY4KaAfQ.png,"[1.42802058 0.79502066 1.37523038 1.14955492 0.76046835 0.
 0.89529251 0.6893634  1.53603221 0.7274053  0.62892436 1.17224313
 0.62295493 0.68512341 0.75310987 0.77389746 0.83869449 0.98397608
 0.61062303 1.13878157 0.44238336 0.63778946 1.38357455 0.16138747
 0.71748483 1.49939749 0.         0.87072838 1.01864007 0.83157917
 0.77283058 1.26058796 0.39295855 0.81537275 1.4219338  0.15077384
 0.89433557 1.51408343 0.00380488 0.97705464 1.15395785 0.78824864
 0.89877585 1.37380481 0.44119553 0.9272215  1.50328463 0.24743088
 0.97904713 1.57079633 0.11486555 1.08413211 1.25606214 0.78818956
 1.03580984 1.42944274 0.55728225 1.03949367 1.47915414 0.42267573
 1.05487298 1.49067291 0.31423696]"
0,paper,dataset_reel\paper\JFOcfFSm3Ul0Xkha.png,"[1.22822393 0.61947433 0.         0.80337697 0.43486643 1.42717052
 0.60772495 0.42230621 0.55577399 0.57531404 0.74587273 0.23977809
 0.59221601 1.05547698 0.         0.76257568 0.78423727 0.65865534
 0.78158354 1.21693109 0.45416753 0.87868148 1.457722   0.39259987
 0.98716428 1.57079633 0.36954246 0.88958449 0.95935839 0.90608625
 0.92990548 1.27390615 0.65934024 1.02744926 1.46030425 0.55435741
 1.13651034 1.56065702 0.49507803 1.01904428 1.09962148 1.06320192
 1.05452691 1.34328769 0.83422781 1.12827813 1.4820108  0.71711698
 1.21205108 1.55290262 0.6380014  1.15187035 1.21675483 1.1825042
 1.17946442 1.40077818 1.02112829 1.22488026 1.47697008 0.92027287
 1.27562031 1.50897259 0.83890552]"
0,paper,dataset_reel\paper\JKN8VKp7pfMEQdBZ.png,"[1.41427058 0.78543848 1.55809728 1.05250497 0.60249604 0.
 0.84912084 0.43067207 1.25855601 0.82838851 0.46026493 0.68755923
 0.84697798 0.56247053 0.47258316 0.62135088 0.95245858 0.77010268
 0.66498031 1.3349322  0.25991377 0.78759285 1.39438844 0.08739241
 0.90021345 1.39411519 0.         0.79349991 1.12028647 0.89359303
 0.78077477 1.48517002 0.41614665 0.8937815  1.55161545 0.20393478
 1.00492942 1.54432943 0.09549948 0.97018477 1.19239299 0.9984361
 0.89358949 1.46750566 0.61185309 0.95059776 1.56624131 0.39190983
 1.0266542  1.57079633 0.26038109 1.14249556 1.22582364 1.0926445
 1.03666243 1.38453636 0.82930259 1.02442268 1.4233715  0.65421685
 1.04979873 1.40767606 0.52448272]"
0,paper,dataset_reel\paper\jl6AlteXSalbS3rG.png,"[1.42064063 0.78991205 1.43662652 1.03197001 0.78494149 0.
 0.72617036 0.71945248 1.51283771 0.54048419 0.68078698 1.04101341
 0.499954   0.94202805 0.63650705 0.71975954 0.8902397  0.95275351
 0.65182256 1.25156977 0.38687732 0.73200011 1.47423993 0.13757446
 0.84396361 1.57079633 0.         0.87135785 0.98648821 0.90056827
 0.81687558 1.23862871 0.42175831 0.89279888 1.38863539 0.17875943
 0.9956731  1.47189184 0.03905813 1.00431043 1.04617435 0.90849916
 0.92648238 1.23333105 0.53114238 0.96250487 1.35254722 0.3189641
 1.03007901 1.41548798 0.18667734 1.11317344 1.09184433 0.93854451
 1.03182073 1.22971313 0.68062912 1.03357059 1.29314591 0.53022539
 1.0624035  1.32228994 0.41536849]"
0,paper,dataset_reel\paper\JlMP0YH6vhxWRMZz.png,"[1.14617677 0.51057067 0.         0.72279588 0.26644003 1.09565476
 0.58557005 0.46399152 0.         0.61018002 0.82035598 0.0468809
 0.65828044 1.06663065 0.21660797 0.74008851 0.85521786 0.63353982
 0.84585742 1.30231551 0.53439181 0.97292437 1.48895033 0.50817727
 1.09408006 1.57079633 0.50439919 0.88319821 0.96326772 0.92254513
 0.98041076 1.29906934 0.73226745 1.10464807 1.47147686 0.65894958
 1.23097387 1.55470466 0.62241975 1.01032837 1.04198418 1.09692096
 1.076644   1.31950934 0.90355681 1.16642181 1.47495982 0.81406046
 1.26468328 1.54394135 0.7589311  1.123545   1.10488201 1.22594132
 1.15434188 1.31102074 1.07830544 1.20032846 1.39727118 0.99518612
 1.25824424 1.4283437  0.93212902]"
0,paper,dataset_reel\paper\JOsGCJTsKvKGNHN1.png,"[1.55462373 0.87207071 0.9974901  1.20194781 0.91687925 1.30143609
 0.94079689 0.92968717 1.44967323 0.72667466 0.92683073 1.42878951
 0.53734348 0.95934423 0.         0.84304247 0.86819753 1.05754636
 0.51052291 0.98753509 0.83273091 0.34962688 1.24032618 0.53854659
 0.29663971 1.52422544 0.1764199  0.94412876 0.99487907 0.7717451
 0.66243352 1.11518187 0.51509769 0.52451149 1.34089212 0.25401441
 0.48032032 1.55992253 0.         1.08686609 1.12534107 0.63090925
 0.84429586 1.26625324 0.42145656 0.72879061 1.43694676 0.24549385
 0.67410755 1.57079633 0.08124694 1.24942357 1.23702674 0.560258
 1.09394717 1.38227655 0.41897935 1.00574505 1.45700575 0.32186245
 0.94044344 1.49207255 0.230102  ]"
0,paper,dataset_reel\paper\JQaNQ7LsPy3cY23Q.png,"[1.02612296 0.22612686 0.         0.86307245 0.27675335 1.07897153
 0.80560828 0.53155852 1.35899996 0.83322465 0.79039511 1.46491016
 0.85524247 0.99841681 0.         0.84780732 0.79499464 0.94479638
 0.98524626 1.06510842 1.04028679 1.10189201 1.1794814  1.06621674
 1.1939992  1.25871253 1.07592675 0.84971836 0.83540481 0.72095159
 1.00652447 1.08962115 0.86587925 1.12985322 1.21670309 0.90773307
 1.22581836 1.31025381 0.92673083 0.83838965 0.86059796 0.50418751
 0.95123636 1.14218622 0.64654918 1.04146272 1.36924864 0.7021321
 1.13536736 1.5189609  0.73644101 0.81960879 0.87409678 0.30081387
 0.86663797 1.22324459 0.29965231 0.94995153 1.44575249 0.29840809
 1.04902377 1.57079633 0.30692459]"
0,paper,dataset_reel\paper\jqQlxUsZOssnmdWL.png,"[1.34071011 0.72895122 0.         1.25830939 0.9630216  1.31745419
 1.20675387 1.06459287 1.07734034 1.15056322 1.10755079 0.85935497
 1.13177629 1.16872687 0.68305604 0.96062703 1.06230515 0.8570244
 0.90639673 1.30675786 0.48016759 0.95009145 1.43938597 0.28342193
 1.01314337 1.50881073 0.14895725 0.84134274 0.9415477  0.87102087
 0.78415896 1.26610067 0.39278356 0.86237075 1.47117713 0.15242011
 0.96468605 1.57079633 0.01289837 0.75542192 0.80770406 0.95827643
 0.66172148 1.11536798 0.39592082 0.71601715 1.38323688 0.13969542
 0.81120954 1.51210939 0.         0.7001851  0.68384335 1.14937091
 0.54142904 0.90288329 0.57489439 0.53965277 1.13688456 0.27098088
 0.60169859 1.26924942 0.08815308]"
0,paper,dataset_reel\paper\JRZTPL2YQ6cfIMh9.png,"[1.41550916 0.78631303 1.48226323 1.29622179 0.98168736 1.18868651
 1.22428104 1.11280933 0.96171415 1.14661568 1.20255002 0.76828783
 1.04639026 1.30687514 0.61063108 0.97311543 1.07436861 0.85795922
 0.90886748 1.32225877 0.49435228 0.94812684 1.48367624 0.29261262
 1.01157098 1.57079633 0.15139684 0.85005392 0.94542119 1.00603773
 0.6833001  1.17093202 0.52808063 0.68151913 1.39364028 0.2116473
 0.73953044 1.53523933 0.         0.79035171 0.83759885 1.26292089
 0.56014024 0.92679444 0.77915445 0.4978015  1.1221226  0.35293065
 0.526483   1.29644699 0.05595883 0.79337967 0.80558587 0.
 0.53593914 0.81080914 1.30523833 0.41945117 0.81997044 0.97869018
 0.3732125  0.84559658 0.59024691]"
0,paper,dataset_reel\paper\JsrOSaR3txTRu3I9.png,"[1.04005877 0.27844456 0.         0.69850158 0.21744573 1.26530866
 0.59944602 0.60602365 0.         0.64157112 0.9719469  1.49363915
 0.7183726  1.25036962 1.54238691 0.72926712 0.90187112 1.01382946
 0.87729886 1.32115593 1.0388577  1.02222561 1.48724702 1.03682317
 1.15408734 1.57079633 1.02954989 0.83540964 0.94214303 0.70789172
 0.98822229 1.30938708 0.82873489 1.14485003 1.47310233 0.86923402
 1.28606989 1.55903801 0.89086592 0.93236206 0.97745823 0.49205379
 1.05362674 1.27532225 0.65957073 1.17168561 1.43703101 0.73419713
 1.28720013 1.52427226 0.78347311 1.00496899 1.00431266 0.33317397
 1.06977735 1.25769726 0.47906558 1.14556195 1.38486692 0.55346791
 1.22942483 1.45267611 0.61096291]"
0,paper,dataset_reel\paper\JsryGUQahbbNkrlP.png,"[1.45953788 0.81598895 1.22444178 1.14182315 0.90214489 1.45506328
 0.87029171 0.95644112 0.         0.64626082 0.98890942 1.48418091
 0.47786763 1.11233951 1.19826646 0.78443898 0.97333589 1.09141429
 0.57217485 1.21285418 0.61518931 0.56336108 1.4470127  0.27548279
 0.6337415  1.57079633 0.05455318 0.9336456  1.03107408 0.86372032
 0.77092878 1.21775435 0.46584672 0.76331606 1.38783132 0.19155688
 0.82007814 1.5009994  0.         1.08411302 1.07792019 0.76423981
 0.9515055  1.22200979 0.46187892 0.92175595 1.32740977 0.26171809
 0.9487661  1.39721608 0.10794498 1.209829   1.11326137 0.7218467
 1.10262185 1.23435194 0.52549279 1.07036984 1.29137284 0.39382651
 1.07442708 1.31932459 0.28036969]"
0,paper,dataset_reel\paper\JUn3VuVCoOKC5Nv2.png,"[1.43093807 0.7970187  1.35602366 1.10306804 0.82787667 1.56100538
 0.84180898 0.77264028 0.         0.64783129 0.68806217 1.36708622
 0.47833577 0.59152594 1.278154   0.83386865 0.76063099 0.98088427
 0.6330603  0.97334559 0.47222338 0.60188853 1.24240498 0.18046815
 0.65118162 1.4219591  0.         0.92319722 0.92390014 0.82161566
 0.82204529 1.11260981 0.40601938 0.83683942 1.32160307 0.17090348
 0.90813322 1.46791976 0.03279391 1.01385714 1.07009834 0.78264622
 0.92698263 1.27464414 0.45986712 0.93551374 1.45613134 0.2772105
 0.98702757 1.57079633 0.14992953 1.10762383 1.19556884 0.7888386
 1.04997515 1.38290836 0.57319194 1.04619176 1.4664259  0.44655296
 1.06295329 1.50865501 0.34048006]"
0,paper,dataset_reel\paper\jXhwHToky4rsswCO.png,"[1.38585946 0.76472339 0.         1.29508198 0.97303089 0.36496748
 1.22476952 1.09571674 0.64164765 1.13548815 1.17454571 0.84396251
 1.1112543  1.27905537 1.02140092 1.01412275 1.03747699 0.77610986
 0.93198886 1.29955315 1.13213795 0.954776   1.47190688 1.32312234
 1.00627916 1.56384988 1.45923961 0.84480828 0.94273936 0.65447866
 0.7598269  1.2071895  1.14293406 0.80371924 1.43673712 1.40468249
 0.89194218 1.56723097 0.         0.7179669  0.86790833 0.40574988
 0.575402   1.12864912 1.02314841 0.60734678 1.42050546 1.36044813
 0.69921782 1.57079633 1.5572647  0.64538703 0.86355495 0.03747385
 0.42208175 1.01520312 0.53786988 0.38524954 1.22982488 1.00992808
 0.43809151 1.36590643 1.34383533]"
0,paper,dataset_reel\paper\JZ8KCFK6y0Zd87Xl.png,"[1.34824142 0.73518464 0.         1.30964762 0.92137556 0.2883004
 1.29383562 1.04701633 0.5561942  1.28229746 1.13698799 0.75130113
 1.30947991 1.23347256 0.88168228 1.04870003 1.04232536 0.73482719
 0.96215865 1.26918196 1.08067813 0.97768669 1.4197997  1.26627881
 1.01970591 1.49729143 1.38795019 0.87245808 0.98744098 0.71734077
 0.83311195 1.21005326 1.16303592 0.88909551 1.38223621 1.38282313
 0.96395848 1.48464179 1.51354168 0.71270183 0.92899247 0.62774388
 0.65673987 1.21495028 1.18538056 0.72144902 1.44948898 1.43262524
 0.81265558 1.57079633 1.56577851 0.57588652 0.87498486 0.41606098
 0.41328063 1.13431875 0.98446308 0.43008826 1.3595357  1.35409875
 0.49937899 1.45357549 0.        ]"
0,paper,dataset_reel\paper\jZe5ePOjxcQEJitP.png,"[1.4193338  0.78899918 0.11987346 1.33262787 1.03563376 0.53007918
 1.28466253 1.15628622 0.78277556 1.19654643 1.21004292 0.95966892
 1.16602888 1.27570801 1.11147895 1.01637389 1.05511761 0.83941644
 0.91926577 1.29422054 1.17499501 0.92400893 1.44940022 1.35491248
 0.95085623 1.53126431 1.48483706 0.85718719 0.91730294 0.65113728
 0.74142877 1.16463573 1.13403002 0.75861243 1.39517234 1.39883678
 0.81644998 1.52741328 0.         0.77253804 0.82694804 0.34985203
 0.56148566 1.04792537 0.93393825 0.53570213 1.38417515 1.30081865
 0.59032635 1.57079633 1.53385355 0.75326723 0.82096077 0.
 0.48357283 0.91663129 0.33259725 0.37368114 1.0774918  0.74235534
 0.35692371 1.20454639 1.14233561]"
0,paper,dataset_reel\paper\k5n1w4gdm1G27rDk.png,"[1.47455311 0.82552454 1.17529471 1.43944397 1.00738878 0.83863753
 1.38622031 1.08741765 0.63436109 1.27610137 1.1125011  0.50782005
 1.14095939 1.15093332 0.40941168 1.03050005 1.07779864 0.64560975
 0.79817117 1.26233688 0.40796928 0.69978256 1.42441728 0.22742417
 0.64061556 1.5389247  0.06739584 0.85769564 0.99102573 0.87682676
 0.59321312 1.15006897 0.56486958 0.47565666 1.36554428 0.27098714
 0.43491004 1.57079633 0.         0.77047246 0.94597269 1.21472794
 0.4841934  1.01848524 0.95423285 0.33769953 1.22637712 0.59464021
 0.29173254 1.49900364 0.19729848 0.7720974  0.98599721 0.
 0.49550929 1.09876174 1.5527292  0.34484122 1.17971412 1.47549542
 0.24078444 1.20202809 1.29494005]"
0,paper,dataset_reel\paper\K6IACWoiTOnGR9Np.png,"[1.05340995 0.31980088 0.         0.66585996 0.23308679 1.15616877
 0.56202935 0.62782254 0.         0.61458035 0.99967172 1.40672208
 0.71716465 1.26624769 1.36589149 0.71067363 0.93387265 0.96786438
 0.8725344  1.36242415 1.02439561 1.01813143 1.50993105 1.03716894
 1.14606755 1.57079633 1.03624065 0.84439619 0.96669984 0.67231157
 0.99391963 1.32331037 0.83204347 1.14699715 1.46649844 0.88073418
 1.27648409 1.53158947 0.90109057 0.96343478 0.99352715 0.47902925
 1.07910113 1.26828311 0.65893564 1.18890309 1.40887347 0.74153894
 1.29340373 1.48047504 0.79098818 1.0565864  1.01474842 0.33653517
 1.11705197 1.23601461 0.48866084 1.1856294  1.33509219 0.56759226
 1.25731765 1.38083342 0.62679205]"
0,paper,dataset_reel\paper\K8WJMHr1iCttaMbB.png,"[1.72862093 0.9539129  0.78838331 1.31172374 1.11115003 0.55358638
 1.01390448 1.13220617 0.35410936 0.8037218  1.04029671 0.22307058
 0.67775911 0.95095588 0.         0.7876058  1.08994791 0.58403164
 0.4317536  1.11569116 0.48341964 0.25055862 1.08701592 0.36067012
 0.12125283 0.9675355  0.09844952 0.90070824 1.02964323 0.84847528
 0.50417056 1.00659849 0.9037317  0.27245074 1.05166808 1.07549697
 0.12846301 1.2018099  0.         1.07127585 1.01544261 1.01439724
 0.70968244 1.00404136 1.14461249 0.45310957 1.20549419 1.30879295
 0.30616557 1.57079633 1.53854177 1.26595402 1.02187705 1.10821188
 0.96863655 1.08491487 1.21716688 0.78631045 1.15648851 1.30358607
 0.64900505 1.17910523 1.39719492]"
